0,1,2,3,4,5,6,7,8,9
0.2287508612454726,0.07053418163820374,0.07116292879851718,0.06538371217839807,0.09576652360328043,0.10101107926353924,0.10489239478119916,0.06853843380913874,0.11412172099758182,0.07983816368466916
0.2030179138418315,0.07114866005828167,0.07175029335096234,0.06622416237634138,0.09811950513280095,0.11082012768592472,0.11011865107359976,0.0697585401600474,0.11489297135766623,0.08414917496254407
0.19134474374736052,0.07641125810370995,0.08058234430456843,0.06869626575893745,0.10444825151510767,0.09684533282527212,0.10139148322936872,0.07327362526546449,0.11947449013171628,0.08753220511849433
0.2403233370130686,0.06940129811943646,0.06954797526630978,0.06325816003318396,0.09613257853128573,0.10075956260784587,0.10346390696958933,0.06261944730122426,0.11448979288598261,0.08000394127207343
0.1950092144114026,0.07179647535151587,0.07220219708386899,0.06557063442618608,0.1060015978659173,0.11914472085573205,0.11017942615366723,0.06576793087849546,0.11579892574991561,0.07852887722329882
0.1356549543285179,0.08382696026677137,0.08436272945010971,0.08547648173040506,0.10989924399662251,0.1141590761173152,0.11708562162846493,0.07810264824767586,0.10863995773771017,0.0827923264964072
0.20046697903177174,0.06783003103892792,0.07387399889401565,0.0649771132057348,0.10564381580349404,0.10332294904711921,0.10484876357283658,0.07154647104859807,0.1212360641470169,0.08625381421048511
0.20570071346821892,0.06883814048134176,0.07508691769422697,0.06653005527474681,0.1065540680005881,0.10415553246070892,0.10393136904652212,0.07357088024600263,0.11100130411195432,0.08463101921568944
0.17843784317433978,0.07309413909301679,0.07675164366846923,0.06730382972747223,0.10365466323934294,0.10550652276796928,0.11004815050268892,0.07122561694683435,0.12302569930627753,0.0909518915735889
0.20808948659624432,0.06663928604776974,0.07214822181434011,0.0621723491496261,0.10033507585112264,0.10521675695563372,0.11073053504219975,0.060456260259332414,0.12769334754690648,0.08651868073682473
0.19032638956062356,0.07063022399341191,0.07448204742570477,0.06485844501072303,0.10229676810850963,0.10801270135783674,0.11454744634447504,0.06810216504790836,0.12465487396102372,0.08208893918978323
0.19821417127944088,0.06787629428238127,0.07167854717307838,0.05874078488707991,0.10709015316012088,0.10955222555419611,0.11280587539869398,0.06203312586780944,0.13034366299349487,0.08166515940370425
0.18648077722158082,0.06640895696004875,0.07781331312763762,0.06550628269373537,0.10549838050808054,0.10840825763109048,0.11147912469968808,0.07163244626436206,0.12282412432828056,0.08394833656549568
0.2404326527210626,0.062032057252980694,0.06599220702455291,0.05568795149949914,0.10495731557923353,0.10809408142081012,0.10945751790625136,0.05737081715827348,0.12091921978273099,0.07505617965460518
0.24710011163027337,0.06115522968994528,0.06806947145923725,0.05588358684879227,0.10281243456043271,0.10504445100734437,0.10739998418335082,0.058610835650157164,0.11921968497517985,0.07470420999528689
0.20415226654345547,0.06839012486622612,0.07057393260964885,0.06045060537136751,0.10829520437142545,0.11329492403023307,0.10993055131246046,0.06405500679891227,0.12205802257773458,0.07879936151853614
0.17930015809333205,0.07624161681723124,0.08024772391111597,0.06494606933722984,0.10315841930415656,0.10640946536797187,0.11135238218693963,0.07205556795029651,0.12148834391942902,0.08480025311229734
0.1953608414335664,0.07326493679100887,0.07767428748073003,0.07058333169414126,0.1032500053969316,0.0996444485425345,0.10969046858817608,0.07175186571830128,0.11340822085945872,0.08537159349515125
0.26377639461671176,0.06350480788667232,0.06949642724667257,0.05816612784002107,0.09938320280819107,0.09541282581198181,0.09786645141288983,0.05892542018426449,0.11969556690454045,0.07377277528805465
0.24500366963856846,0.06352591356152233,0.07080929929087854,0.060531998419455876,0.10095905253101772,0.09845223865387293,0.10432573302083764,0.0657834637645249,0.11283502656479769,0.077773604554524
0.21824964377547135,0.06574340836513354,0.07199996643569423,0.06118557033411902,0.10549133807436689,0.10567031058094639,0.10613823347450647,0.06496252256320714,0.12053271484084918,0.08002629155570576
0.19653392339626674,0.0716237326651142,0.07635349750459587,0.06867661933069655,0.10459988347345439,0.11039982854212799,0.10612096231447388,0.07213072481449369,0.11188210306640925,0.08167872489236748
0.1853705876741692,0.07103927155512717,0.07544574947386634,0.06529179817796722,0.1051361682180802,0.10765009911226464,0.11062763522959002,0.06982958686334959,0.12421697470266906,0.08539212899291658
0.26864282102437154,0.0635179160803263,0.06696390939498613,0.05676052338409624,0.10543208364500742,0.09474857172078736,0.10062835919142658,0.058018855616483934,0.11302072598238182,0.07226623396013263
0.1931962491854127,0.06756111297746686,0.07196484901105692,0.06406142393683961,0.10257154651712781,0.10813285093248169,0.11832422025394979,0.06613383642223146,0.12402404666040125,0.08402986410303188
0.5841765438764254,0.03528994697859897,0.03546414662780266,0.031797525860788135,0.05565043529243021,0.06073928239711401,0.0602984636018092,0.03069916555710539,0.06289018036636566,0.04299430944156033
0.1763163020287058,0.07558048248724074,0.08008301125481641,0.0716825791415965,0.10801661485763434,0.10040547222173002,0.10275949832908098,0.07635207217189971,0.11961666754369484,0.08918729996360067
0.20194080367081116,0.0702979954279699,0.07814538117720338,0.06395831936845071,0.10483673736584909,0.09759071388679964,0.10279021506095601,0.06579943837202368,0.12465656976613633,0.08998382590380008
0.2140236414201677,0.06959720942043585,0.07455452313328399,0.062145308157663295,0.1025009353627709,0.10166727274935593,0.10892949353259136,0.06428002637866746,0.12161755392204747,0.08068403592301604
0.2195614002915739,0.06780099413484415,0.06962566357151052,0.06400062574360914,0.10054451942864105,0.10486590345212578,0.10580411646502144,0.0698502786194782,0.11578378335231873,0.08216271494087708
0.19210245690201302,0.06956454136385039,0.07380790800398557,0.061289569252687186,0.10365707033902752,0.0987607682823732,0.1136200210689285,0.06508170881554118,0.13233040024182974,0.0897855557297637
0.1931087038037121,0.07175254062213582,0.07887432254924459,0.06305950731912652,0.10579277080016194,0.10540721668877236,0.11027646740827224,0.06508378476145765,0.12361258467361387,0.08303210137350289
0.20477713148200952,0.07066867655211442,0.07722899380275611,0.06376090459479085,0.09991596682994121,0.1083443063804049,0.11089901050538932,0.06615689596649409,0.11851252105828686,0.07973559282781277
0.13850894007784786,0.09993925344619015,0.08034084825679343,0.07507276846641125,0.11534021592408958,0.0979549502004636,0.10740252851482293,0.07606864595647655,0.11689440741489743,0.09247744174200721
0.15820796600775852,0.07787967041410077,0.08382580147870361,0.07602922294696424,0.11124573207761765,0.1200121788451574,0.11497826399295813,0.07106417154585021,0.10657976697333324,0.08017722571755626
0.25256673579459193,0.0615173351711947,0.06258103963267045,0.05681791290784357,0.1019501056405696,0.10241608726738932,0.10818981354483512,0.06224449066440911,0.11463227388943602,0.07708420548706021
0.2775693866105928,0.06500310692488771,0.06447522033278259,0.057416954763784285,0.09836245399207175,0.0999070900359617,0.1001690592363828,0.057356150597781916,0.10640089288316838,0.07333968462258607
0.20622106473926252,0.06790933990503341,0.07177005363771316,0.06254402806314886,0.1009480475165036,0.10138884839215447,0.11147034395433479,0.06515659990553373,0.12769718124834348,0.084894492637972
0.22081064175113044,0.06517329477849934,0.06694079410553136,0.06204422373773363,0.106845654443361,0.11036657224185582,0.11011762937004646,0.06169235747834399,0.1168000762462561,0.07920875584724184
0.17605900306932826,0.06897278459405574,0.07548990451429699,0.06243437566969407,0.10957910466852623,0.12449678758524725,0.11677907265256832,0.06076855959211803,0.12536972559905743,0.08005068205510771
0.2131149576881285,0.06794397971560616,0.07900651764759731,0.060139293004450395,0.10931425956531263,0.1000450520779692,0.10235469768124307,0.061754443216392604,0.12351721771466077,0.08280958168863943
0.1933898150402378,0.0750694521946399,0.07489357949798005,0.06307461476638486,0.10152554259544908,0.11054662286981705,0.1151158869600253,0.06349156270152963,0.12420925342440439,0.07868366994953199
